,points
-37,1
-37,10
-37,1
-37,1
-37,3
-37,1
-37,1
-37,1
-37,3
-37,1
-37,1
-37,1
-37,1
-37,1
-37,6
-37,1
-37,1
-37,1
-37,8
-37,1
-37,1
-37,1
-37,10
-37,1
-37,4
-37,1
-37,1
-37,1
-37,1
-37,3
-37,1
-37,2
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,11
-37,2
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,2
-37,1
-37,7
-37,1
-37,1
-37,1
-37,1
-37,1
-37,2
-37,3
-37,1
-37,4
-37,1
-37,1
-37,1
-37,6
-37,1
-37,1
-37,1
-37,1
-37,4
-37,1
-37,3
-37,2
-37,1
-37,2
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,5
-37,1
-37,3
-37,1
-37,1
-37,55
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,2
-37,1
-37,1
-37,1
-37,1
-37,7
-37,4
-37,1
-37,2
-37,5
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,7
-37,4
-37,1
-37,1
-37,1
-37,2
-37,1
-37,5
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,3
-37,1
-37,1
-37,1
-37,4
-37,2
-37,1
-37,1
-37,2
-37,1
-37,1
-37,15
-37,1
-37,1
-37,1
-37,1
-37,5
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,10
-37,3
-37,2
-37,3
-37,1
-37,1
-37,1
-37,1
-37,1
-37,6
-37,1
-37,1
-37,1
-37,1
-37,2
-37,1
-37,1
-37,2
-37,5
-37,1
-37,1
-37,1
-37,1
-37,1
-37,2
-37,2
-37,1
-37,2
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,2
-37,1
-37,1
-37,1
-37,3
-37,1
-37,1
-37,1
-37,4
-37,1
-37,2
-37,1
-37,3
-37,3
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,4
-37,1
-37,1
-37,1
-37,1
-37,7
-37,1
-37,1
-37,1
-37,1
-37,1
-37,2
-37,1
-37,2
-37,1
-37,1
-37,1
-37,1
-37,1
-37,2
-37,16
-37,2
-37,1
-37,2
-37,1
-37,1
-37,1
-37,3
-37,1
-37,1
-37,1
-37,1
-37,3
-37,1
-37,1
-37,1
-37,1
-37,1
-37,8
-37,1
-37,1
-37,1
-37,3
-37,1
-37,1
-37,1
-37,17
-37,3
-37,1
-37,1
-37,8
-37,1
-37,1
-37,1
-37,8
-37,1
-37,1
-37,1
-37,1
-37,1
-37,7
-37,20
-37,1
-37,1
-37,3
-37,1
-37,2
-37,1
-37,1
-37,1
-37,1
-37,1
-37,4
-37,1
-37,1
-37,2
-37,1
-37,1
-37,1
-37,1
-37,2
-37,8
-37,1
-37,1
-37,2
-37,1
-37,6
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,2
-37,1
-37,1
-37,1
-37,21
-37,1
-37,1
-37,1
-37,1
-37,1
-37,2
-37,4
-37,3
-37,3
-37,1
-37,1
-37,1
-37,2
-37,3
-37,1
-37,1
-37,3
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,2
-37,6
-37,6
-37,1
-37,1
-37,1
-37,1
-37,4
-37,1
-37,1
-37,2
-37,4
-37,1
-37,1
-37,1
-37,1
-37,2
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,3
-37,1
-37,3
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,9
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,2
-37,18
-37,1
-37,1
-37,1
-37,2
-37,1
-37,2
-37,2
-37,1
-37,1
-37,1
-37,6
-37,1
-37,1
-37,6
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-37,3
-37,1
-37,1
-37,1
-37,4
-37,1
-37,1
-37,1
-37,4
-37,1
-37,6
-37,1
-37,1
-37,2
-37,1
-37,1
-37,1
-37,2
-37,4
-37,1
-37,1
-37,1
-37,1
-37,1
-37,8
-37,7
-37,1
-37,1
-37,1
-37,1
-37,1
-37,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,6
-36,1
-36,2
-36,1
-36,3
-36,1
-36,4
-36,2
-36,1
-36,1
-36,1
-36,2
-36,5
-36,1
-36,3
-36,1
-36,7
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,2
-36,1
-36,1
-36,1
-36,1
-36,1
-36,5
-36,7
-36,7
-36,5
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,18
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,2
-36,35
-36,3
-36,1
-36,1
-36,1
-36,3
-36,1
-36,1
-36,1
-36,1
-36,1
-36,4
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,3
-36,3
-36,2
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,2
-36,1
-36,12
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,4
-36,5
-36,4
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,29
-36,1
-36,1
-36,1
-36,1
-36,1
-36,7
-36,1
-36,8
-36,1
-36,5
-36,1
-36,1
-36,1
-36,6
-36,3
-36,3
-36,1
-36,1
-36,3
-36,1
-36,1
-36,4
-36,5
-36,1
-36,2
-36,1
-36,1
-36,1
-36,9
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,10
-36,1
-36,1
-36,1
-36,3
-36,1
-36,1
-36,1
-36,1
-36,11
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,4
-36,1
-36,1
-36,16
-36,1
-36,18
-36,1
-36,2
-36,1
-36,8
-36,1
-36,1
-36,2
-36,1
-36,5
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,4
-36,1
-36,1
-36,1
-36,11
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,7
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,2
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,32
-36,1
-36,1
-36,1
-36,1
-36,1
-36,2
-36,1
-36,1
-36,1
-36,1
-36,2
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,11
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,15
-36,1
-36,1
-36,1
-36,1
-36,2
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,3
-36,1
-36,11
-36,1
-36,3
-36,18
-36,3
-36,1
-36,8
-36,1
-36,1
-36,1
-36,1
-36,2
-36,3
-36,1
-36,1
-36,1
-36,16
-36,1
-36,2
-36,1
-36,3
-36,1
-36,1
-36,2
-36,1
-36,1
-36,3
-36,2
-36,13
-36,1
-36,1
-36,2
-36,1
-36,1
-36,1
-36,2
-36,1
-36,1
-36,1
-36,1
-36,5
-36,1
-36,1
-36,1
-36,1
-36,8
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,10
-36,2
-36,1
-36,1
-36,1
-36,7
-36,1
-36,16
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,6
-36,1
-36,5
-36,1
-36,2
-36,4
-36,1
-36,1
-36,1
-36,1
-36,2
-36,2
-36,7
-36,1
-36,1
-36,1
-36,1
-36,2
-36,12
-36,2
-36,1
-36,3
-36,1
-36,1
-36,1
-36,1
-36,10
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,2
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,2
-36,1
-36,1
-36,1
-36,2
-36,1
-36,1
-36,1
-36,1
-36,2
-36,2
-36,2
-36,1
-36,1
-36,2
-36,1
-36,1
-36,4
-36,1
-36,2
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,9
-36,1
-36,1
-36,13
-36,27
-36,1
-36,1
-36,4
-36,1
-36,1
-36,5
-36,1
-36,10
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,14
-36,1
-36,7
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,9
-36,2
-36,1
-36,1
-36,3
-36,1
-36,1
-36,1
-36,1
-36,1
-36,11
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,13
-36,1
-36,1
-36,1
-36,2
-36,9
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,3
-36,15
-36,1
-36,2
-36,1
-36,7
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,3
-36,1
-36,1
-36,1
-36,13
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,10
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,2
-36,4
-36,1
-36,1
-36,1
-36,6
-36,1
-36,2
-36,5
-36,13
-36,5
-36,1
-36,1
-36,1
-36,1
-36,1
-36,2
-36,1
-36,1
-36,9
-36,1
-36,1
-36,1
-36,1
-36,1
-36,1
-36,3
-36,1
-36,8
-36,1
-36,1
-36,1
-36,3
-36,2
-36,1
-36,1
-36,1
-36,7
-36,1
-36,1
-36,1
-36,1
-36,1
-36,4
-35,1
-35,1
-35,1
-35,6
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,3
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,16
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,9
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,4
-35,1
-35,1
-35,2
-35,4
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,12
-35,1
-35,2
-35,1
-35,1
-35,1
-35,1
-35,4
-35,1
-35,1
-35,1
-35,6
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,14
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,14
-35,1
-35,1
-35,1
-35,19
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,1
-35,2
-35,1
-35,1
-35,5
-35,1
-35,3
-35,1
-35,5
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,4
-35,1
-35,1
-35,1
-35,1
-35,1
-35,12
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,27
-35,1
-35,2
-35,1
-35,1
-35,3
-35,1
-35,1
-35,1
-35,1
-35,3
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,3
-35,1
-35,1
-35,1
-35,1
-35,14
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,4
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,17
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,5
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,5
-35,1
-35,1
-35,1
-35,4
-35,1
-35,1
-35,1
-35,1
-35,4
-35,15
-35,1
-35,1
-35,1
-35,4
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,7
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,6
-35,12
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,2
-35,1
-35,1
-35,3
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,8
-35,7
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,1
-35,4
-35,1
-35,1
-35,1
-35,3
-35,1
-35,2
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,3
-35,7
-35,6
-35,1
-35,1
-35,1
-35,3
-35,2
-35,1
-35,1
-35,1
-35,5
-35,1
-35,1
-35,3
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,2
-35,1
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,5
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,21
-35,2
-35,1
-35,1
-35,1
-35,8
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,4
-35,1
-35,1
-35,2
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,3
-35,1
-35,1
-35,1
-35,1
-35,5
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,33
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,8
-35,7
-35,2
-35,2
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,6
-35,1
-35,1
-35,1
-35,4
-35,1
-35,2
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,3
-35,1
-35,1
-35,1
-35,1
-35,13
-35,1
-35,1
-35,3
-35,1
-35,11
-35,7
-35,2
-35,1
-35,2
-35,1
-35,1
-35,10
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,11
-35,2
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,4
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,1
-35,8
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,5
-35,2
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,6
-35,1
-35,4
-35,1
-35,3
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,3
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,3
-35,3
-35,1
-35,1
-35,1
-35,14
-35,1
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,19
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,6
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,3
-35,1
-35,1
-35,9
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,9
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,6
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,16
-35,1
-35,1
-35,1
-35,1
-35,4
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,3
-35,14
-35,1
-35,1
-35,1
-35,20
-35,1
-35,1
-35,2
-35,1
-35,2
-35,1
-35,1
-35,2
-35,8
-35,4
-35,1
-35,3
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,2
-35,2
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,3
-35,1
-35,1
-35,10
-35,2
-35,1
-35,1
-35,1
-35,6
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,5
-35,1
-35,1
-35,1
-35,1
-35,1
-35,5
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,21
-35,1
-35,1
-35,1
-35,4
-35,1
-35,2
-35,2
-35,1
-35,1
-35,3
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,4
-35,1
-35,1
-35,1
-35,1
-35,9
-35,1
-35,4
-35,4
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,1
-35,7
-35,1
-35,1
-35,5
-35,3
-35,1
-35,3
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,4
-35,1
-35,1
-35,1
-35,1
-35,5
-35,1
-35,1
-35,1
-35,4
-35,1
-35,1
-35,1
-35,1
-35,5
-35,1
-35,1
-35,1
-35,11
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,4
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,2
-35,5
-35,1
-35,10
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,2
-35,1
-35,1
-35,2
-35,1
-35,4
-35,1
-35,2
-35,1
-35,3
-35,1
-35,1
-35,3
-35,3
-35,2
-35,4
-35,1
-35,1
-35,6
-35,1
-35,1
-35,1
-35,1
-35,1
-35,8
-35,1
-35,1
-35,1
-35,1
-35,1
-35,9
-35,1
-35,1
-35,1
-35,3
-35,1
-35,1
-35,1
-35,1
-35,1
-35,1
-35,3
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,9
-34,1
-34,1
-34,1
-34,4
-34,1
-34,1
-34,1
-34,2
-34,1
-34,4
-34,1
-34,1
-34,4
-34,2
-34,1
-34,2
-34,1
-34,1
-34,2
-34,1
-34,1
-34,1
-34,2
-34,2
-34,1
-34,1
-34,1
-34,2
-34,14
-34,1
-34,1
-34,1
-34,1
-34,8
-34,1
-34,1
-34,1
-34,13
-34,1
-34,1
-34,1
-34,1
-34,1
-34,3
-34,1
-34,1
-34,4
-34,1
-34,1
-34,4
-34,1
-34,2
-34,18
-34,1
-34,6
-34,1
-34,4
-34,4
-34,1
-34,1
-34,1
-34,2
-34,1
-34,6
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,10
-34,1
-34,1
-34,1
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,2
-34,5
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,16
-34,1
-34,4
-34,1
-34,1
-34,1
-34,2
-34,2
-34,1
-34,1
-34,1
-34,5
-34,1
-34,4
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,2
-34,4
-34,1
-34,1
-34,15
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,7
-34,14
-34,3
-34,1
-34,1
-34,1
-34,1
-34,2
-34,1
-34,2
-34,7
-34,1
-34,4
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,5
-34,4
-34,1
-34,4
-34,1
-34,11
-34,1
-34,3
-34,1
-34,1
-34,1
-34,1
-34,1
-34,12
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,3
-34,2
-34,12
-34,1
-34,14
-34,1
-34,1
-34,3
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,6
-34,1
-34,1
-34,3
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,8
-34,1
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,2
-34,1
-34,3
-34,10
-34,1
-34,1
-34,1
-34,4
-34,5
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,6
-34,2
-34,1
-34,1
-34,5
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,2
-34,4
-34,1
-34,1
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,6
-34,1
-34,1
-34,1
-34,1
-34,25
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,27
-34,1
-34,15
-34,1
-34,1
-34,1
-34,1
-34,1
-34,3
-34,1
-34,1
-34,3
-34,6
-34,4
-34,1
-34,1
-34,2
-34,1
-34,25
-34,1
-34,1
-34,1
-34,1
-34,11
-34,10
-34,1
-34,2
-34,1
-34,1
-34,4
-34,1
-34,1
-34,3
-34,1
-34,1
-34,1
-34,1
-34,1
-34,4
-34,2
-34,1
-34,1
-34,10
-34,1
-34,1
-34,1
-34,23
-34,2
-34,1
-34,1
-34,1
-34,3
-34,1
-34,1
-34,3
-34,17
-34,1
-34,3
-34,9
-34,1
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,2
-34,3
-34,1
-34,1
-34,1
-34,6
-34,1
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,25
-34,1
-34,1
-34,1
-34,1
-34,1
-34,6
-34,3
-34,4
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,21
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,3
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,2
-34,40
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,15
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,4
-34,8
-34,1
-34,1
-34,1
-34,1
-34,10
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,10
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,2
-34,1
-34,45
-34,1
-34,1
-34,1
-34,6
-34,1
-34,1
-34,1
-34,1
-34,1
-34,7
-34,1
-34,1
-34,1
-34,28
-34,1
-34,1
-34,4
-34,1
-34,1
-34,4
-34,1
-34,1
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,2
-34,3
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,16
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,52
-34,1
-34,2
-34,1
-34,4
-34,1
-34,1
-34,8
-34,1
-34,1
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,5
-34,2
-34,1
-34,31
-34,1
-34,2
-34,1
-34,4
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,3
-34,1
-34,1
-34,1
-34,2
-34,9
-34,1
-34,1
-34,1
-34,6
-34,1
-34,2
-34,4
-34,1
-34,1
-34,1
-34,8
-34,2
-34,1
-34,1
-34,20
-34,2
-34,1
-34,1
-34,15
-34,1
-34,1
-34,1
-34,4
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,3
-34,1
-34,1
-34,1
-34,14
-34,4
-34,1
-34,4
-34,2
-34,1
-34,1
-34,1
-34,1
-34,4
-34,1
-34,3
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,22
-34,7
-34,1
-34,1
-34,4
-34,7
-34,1
-34,1
-34,6
-34,1
-34,5
-34,1
-34,2
-34,1
-34,4
-34,28
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,11
-34,1
-34,7
-34,3
-34,1
-34,1
-34,1
-34,7
-34,1
-34,1
-34,1
-34,9
-34,3
-34,11
-34,2
-34,1
-34,4
-34,1
-34,4
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,3
-34,8
-34,1
-34,1
-34,1
-34,1
-34,2
-34,1
-34,5
-34,1
-34,1
-34,1
-34,2
-34,3
-34,2
-34,1
-34,1
-34,1
-34,16
-34,2
-34,3
-34,3
-34,1
-34,2
-34,1
-34,1
-34,1
-34,2
-34,3
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,2
-34,2
-34,1
-34,1
-34,21
-34,2
-34,1
-34,1
-34,1
-34,3
-34,8
-34,1
-34,1
-34,1
-34,1
-34,2
-34,2
-34,2
-34,10
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,36
-34,11
-34,3
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,4
-34,1
-34,1
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,12
-34,4
-34,1
-34,3
-34,1
-34,2
-34,1
-34,1
-34,1
-34,3
-34,4
-34,1
-34,1
-34,1
-34,13
-34,13
-34,1
-34,7
-34,15
-34,1
-34,2
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,3
-34,1
-34,1
-34,1
-34,4
-34,1
-34,1
-34,37
-34,1
-34,1
-34,1
-34,1
-34,5
-34,1
-34,1
-34,1
-34,1
-34,1
-34,4
-34,1
-34,1
-34,2
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,6
-34,1
-34,1
-34,37
-34,3
-34,1
-34,1
-34,1
-34,6
-34,1
-34,1
-34,1
-34,1
-34,1
-34,1
-34,3
-34,1
-34,1
-34,1
-34,4
-34,8
-34,1
