file_name,AUC,TSS
"Braunsapis_cupulifera_(Vachal,_1895)_performance",0.983328954,0.922775294
"Nomada_dreisbachi_Mitchell,_1962_performance",0.983315165,0.93832
"Epeolus_ilicis_Mitchell,_1962_performance",0.983308333,0.91054
"Braunsapis_protuberans_Reyes,_1993_performance",0.983286078,0.92904
"Nomada_piccioliana_Magretti,_1883_performance",0.983216264,0.922154286
"Coelioxys_albolineatus_Cockerell,_1905_performance",0.983176364,0.921753439
"Triepeolus_rufithorax_Graenicher,_1928_performance",0.983118854,0.937071621
"Hylaeus_nunenmacheri_Bridwell,_1919_performance",0.983054314,0.94522
"Panurginus_nigrellus_Crawford,_1926_performance",0.98302684,0.93294
"Capicola_capicola_(Friese,_1909)_performance",0.98302271,0.93678
"Lasioglossum_abanci_(Crawford,_1932)_performance",0.983021069,0.928200727
"Euglossa_prasina_Dressler,_1982_performance",0.983013956,0.94826
"Lasioglossum_bavaricum_(Blüthgen,_1930)_performance",0.982974667,0.9504
"Nomia_crassipes_(Fabricius,_1798)_performance",0.982918039,0.919
"Dufourea_halictula_(Nylander,_1852)_performance",0.982888571,0.92884
"Euglossa_flammea_Moure,_1969_performance",0.982874833,0.95002
"Svastra_aegis_(LaBerge,_1956)_performance",0.982857218,0.883235161
"Trigona_crassipes_(Fabricius,_1793)_performance",0.982784185,0.920987692
"Hesperapis_fulvipes_Crawford,_1917_performance",0.982756381,0.9563
"Diadasia_tuberculifrons_Timberlake,_1939_performance",0.982702,0.92682
"Liopoeum_argentinum_(Jörgensen,_1912)_performance",0.9827,0.91818
"Nomada_subcornuta_(Kirby,_1802)_performance",0.982694249,0.93776
"Euglossa_maculilabris_Moure,_1968_performance",0.982687253,0.96096
"Nomada_pygmaea_Cresson,_1863_performance",0.982647143,0.892828571
"Lonchopria_zonalis_(Reed,_1892)_performance",0.982631344,0.950806877
"Geotrigona_subterranea_(Friese,_1901)_performance",0.982625399,0.95788
"Hylaeus_nivalis_(Morawitz,_1867)_performance",0.98261114,0.92682
"Epeolus_fallax_Morawitz,_1872_performance",0.982594148,0.910948182
"Osmia_cara_Cockerell,_1910_performance",0.98258727,0.920922866
"Sphecodes_pimpinellae_Robertson,_1900_performance",0.982580785,0.922603077
"Euglossa_hansoni_Moure,_1965_performance",0.982559348,0.9425
"Liopoeum_mendocinum_Jörgensen,_1912_performance",0.982544066,0.95328
"Nomada_armatella_Cockerell,_1903_performance",0.982520523,0.923723077
"Euglossa_parvula_Dressler,_1982_performance",0.982517353,0.94602
"Hoplitis_jacintana_(Cockerell,_1910)_performance",0.982507365,0.93832
"Nesocolletes_fulvescens_(Smith,_1876)_performance",0.982475324,0.93644
"Hoplitis_annulata_(Latreille,_1811)_performance",0.982456667,0.94818
"Euglossa_deceptrix_Moure,_1968_performance",0.982435877,0.94494
"Stelis_laticincta_Cresson,_1878_performance",0.982407353,0.937015294
"Ceratina_bryanti_Cockerell,_1919_performance",0.982405,0.914
"Euglossa_bursigera_Moure,_1970_performance",0.98235,0.94418
"Tetragona_handlirschii_(Friese,_1900)_performance",0.982345897,0.96358
"Arhysosage_ochracea_(Friese,_1908)_performance",0.982322816,0.96118
"Leioproctus_obscurus_(Smith,_1853)_performance",0.982281,0.91166
"Bombus_trifasciatus_Smith,_1852_performance",0.982267059,0.903393072
"Lasioglossum_seductum_(Cockerell,_1914)_performance",0.982242971,0.902310725
"Osmia_glauca_(Fowler,_1899)_performance",0.982213889,0.929957778
"Andrena_submoesta_Viereck,_1917_performance",0.982209152,0.935
"Andrena_leucolippa_Pérez,_1895_performance",0.982198824,0.920025882
"Megachile_punctata_Smith,_1853_performance",0.982187667,0.898286667
"Melipona_seminigra_Friese,_1903_performance",0.982175986,0.905012356
"Lasioglossum_taluchis_(Smith,_1853)_performance",0.982165,0.882726667
"Andrena_krigiana_Robertson,_1901_performance",0.982158957,0.926503301
"Perdita_coldeniae_Timberlake,_1954_performance",0.98213919,0.91722
"Hesperapis_arenicola_Crawford,_1917_performance",0.98213375,0.96294
"Caenohalictus_dolator_(Vachal,_1903)_performance",0.982127699,0.880710725
"Andrena_bucephala_Stephens,_1846_performance",0.982104456,0.891579274
"Nomada_formula_Viereck,_1903_performance",0.98199,0.93608
"Lasioglossum_sexmaculatum_(Schenck,_1853)_performance",0.981948519,0.916772593
"Thyreus_axillaris_(Vachal,_1903)_performance",0.981931868,0.96018
"Calliopsis_personata_Cockerell,_1897_performance",0.981913015,0.910010588
"Panurginus_potentillae_(Crawford,_1916)_performance",0.981851383,0.936871621
"Agapostemon_poeyi_(Lucas,_1857)_performance",0.98173,0.92624
"Anthophora_villosula_Smith,_1854_performance",0.981727153,0.925767381
"Megachile_semirufa_(Sichel,_1868)_performance",0.981675,0.927932727
"Eremapis_parvula_Ogloblin,_1956_performance",0.981634658,0.96672
"Andrena_afzeliella_(Kirby,_1802)_performance",0.981620498,0.920408186
"Chelostoma_incisulum_Michener,_1938_performance",0.98158375,0.91496
"Hylaeus_sanguinipictus_(Cockerell,_1914)_performance",0.981573,0.9532
"Perdita_trisignata_Cockerell,_1896_performance",0.981563463,0.94102
"Andrena_senecionis_Pérez,_1895_performance",0.98156184,0.918870563
"Melipona_favosa_(Fabricius,_1798)_performance",0.981556472,0.9161
"Andrena_suavis_Timberlake,_1938_performance",0.98154848,0.914460351
"Melipona_bicolor_Lepeletier,_1836_performance",0.981534591,0.922747368
"Nomada_signata_Jurine,_1807_performance",0.981521675,0.880271234
"Lasioglossum_subhirtum_(Lepeletier,_1841)_performance",0.981500588,0.922548366
"Ceratina_lieftincki_van_der_Vecht,_1952_performance",0.981456677,0.902298462
"Lasioglossum_excultum_(Cockerell,_1913)_performance",0.981394,0.88212
"Colletes_fodiens_(Geoffroy,_1785)_performance",0.981329123,0.884351605
"Colletes_ochraceus_Swenk,_1906_performance",0.981326667,0.927253333
"Anthophora_phaceliae_Brooks,_1988_performance",0.981310128,0.915439487
"Melipona_flavolineata_Friese,_1900_performance",0.981295524,0.879160952
"Nomada_flava_Panzer,_1798_performance",0.981226617,0.869923673
"Mesoxaea_rufescens_Hurd_and_Linsley,_1976_performance",0.981211952,0.916548571
"Lasioglossum_dissimulator_(Cockerell,_1914)_performance",0.981184431,0.892373846
"Colletes_cognatus_Spinola,_1851_performance",0.981174309,0.93005633
"Andrena_confederata_Viereck,_1917_performance",0.98112551,0.903782597
"Fidelia_paradoxa_Friese,_1899_performance",0.98107069,0.889753725
"Nomada_hirtipes_Pérez,_1884_performance",0.980977878,0.909445854
"Centris_rhodophthalma_Pérez,_1911_performance",0.980961667,0.893766667
"Melissodes_tinctus_LaBerge,_1961_performance",0.980925281,0.92433619
"Neocorynura_dilutipes_(Vachal,_1904)_performance",0.980886667,0.9598
"Colletes_cyanescens_(Haliday,_1836)_performance",0.980866872,0.922446448
"Centris_mourei_Roig-Alsina,_2000_performance",0.980831696,0.9643
"Nomada_moeschleri_Alfken,_1913_performance",0.980800714,0.898871429
"Xylocopa_abbotti_(Cockerell,_1909)_performance",0.980711538,0.92502
"Lasioglossum_heterognathus_(Mitchell,_1960)_performance",0.980711339,0.892908727
"Diadasia_laticauda_Cockerell,_1905_performance",0.980706667,0.91782
"Pseudapis_siamensis_(Cockerell,_1929)_performance",0.980680048,0.886147536
"Andrena_rhenana_Stoeckhert,_1930_performance",0.980657749,0.92412
"Colletes_stepheni_Timberlake,_1958_performance",0.980622222,0.94816
"Euglossa_intersecta_Latreille,_1817_performance",0.980449767,0.9436
"Megachile_mystacea_(Fabricius,_1775)_performance",0.98040375,0.9178
"Xylocopa_appendiculata_Smith,_1852_performance",0.98039119,0.905195238
"Perdita_wyomingensis_Cockerell,_1922_performance",0.980359158,0.896341053
"Melipona_costaricensis_Cockerell,_1919_performance",0.980354815,0.93424
"Coelioxys_dolichos_Fox,_1890_performance",0.980341373,0.908574118
"Amegilla_caelestina_(Cockerell,_1919)_performance",0.98032467,0.93054
"Euglossa_fimbriata_Moure,_1968_performance",0.980270857,0.9328
"Xylocopa_tenuiscapa_Westwood,_1840_performance",0.980248,0.89706
"Euglossa_dodsoni_Moure,_1965_performance",0.980245133,0.93648
"Eufriesea_violacea_(Blanchard,_1840)_performance",0.980153932,0.9423
"Trachusa_interrupta_(Fabricius,_1781)_performance",0.98012389,0.887347805
"Andrena_erythronii_Robertson,_1891_performance",0.980097135,0.861711227
"Sphecodes_coronus_Mitchell,_1956_performance",0.98008475,0.88122
"Hyleoides_waterhousei_Cockerell,_1913_performance",0.980024238,0.92592
"Andrena_chrysosceles_(Kirby,_1802)_performance",0.980011413,0.869042609
"Notanthidium_steloides_(Spinola,_1851)_performance",0.980004461,0.920488552
"Hylaeus_vittatifrons_(Cockerell,_1913)_performance",0.979980444,0.907021057
"Thygater_dispar_(Smith,_1854)_performance",0.97996,0.87722
"Andrena_prolixa_LaBerge,_1980_performance",0.9799525,0.9345
"Sphecodes_levis_Lovell_and_Cockerell,_1907_performance",0.979951644,0.914287126
"Melitoma_taurea_(Say,_1837)_performance",0.979937811,0.906168387
"Nomada_affabilis_Cresson,_1878_performance",0.979858923,0.909583077
"Lasioglossum_lativentre_(Schenck,_1853)_performance",0.979855873,0.886819305
"Melipona_crinita_Moure_and_Kerr,_1950_performance",0.979844615,0.95704
"Euglossa_purpurea_Friese,_1899_performance",0.979843676,0.9337
"Lasioglossum_minutulum_(Schenck,_1853)_performance",0.979825009,0.909634082
"Lasioglossum_angusticeps_(Perkins,_1895)_performance",0.979801667,0.94638
"Euglossa_bidentata_Dressler,_1982_performance",0.979795714,0.94622
"Andrena_morrisonella_Viereck,_1917_performance",0.979782026,0.898626154
"Andrena_ilicis_Mitchell,_1960_performance",0.979766059,0.905602738
"Halictus_tetrazonianellus_Strand,_1909_performance",0.979744,0.96398
"Ceratina_floridana_Mitchell,_1962_performance",0.979689492,0.894494471
"Tetragonula_carbonaria_(Smith,_1854)_performance",0.979652462,0.876446583
"Melitta_tricincta_Kirby,_1802_performance",0.979642727,0.894205455
"Nomada_imbricata_Smith,_1854_performance",0.979623036,0.893797143
"Colletes_hederae_Schmidt_and_Westrich,_1993_performance",0.979612847,0.870605936
"Lasioglossum_quadrinotatulum_(Schenck,_1861)_performance",0.979602856,0.93628
"Tetragona_ziegleri_(Friese,_1900)_performance",0.979599627,0.93316
"Melipona_grandis_Guérin-Méneville,_1845_performance",0.979598214,0.917788571
"Bombus_excellens_Smith,_1879_performance",0.97959375,0.92228
"Lasioglossum_pallens_(Brullé,_1832)_performance",0.979591539,0.907388435
"Andrena_apicata_Smith,_1847_performance",0.979591503,0.879219192
"Colletes_thoracicus_Smith,_1853_performance",0.979581086,0.867101599
"Stelis_franconica_Blüthgen,_1930_performance",0.979538333,0.95008
"Lasioglossum_pauperatum_(Brullé,_1832)_performance",0.979504507,0.911254286
"Megachile_karooensis_(Brauns,_1912)_performance",0.979475,0.92932
"Centris_obscurior_Michener,_1954_performance",0.979467692,0.9225
"Nomada_villosa_Thomson,_1870_performance",0.979428842,0.917869245
"Scaptotrigona_hellwegeri_(Friese,_1900)_performance",0.979375025,0.885406967
"Caupolicana_hirsuta_Spinola,_1851_performance",0.979315,0.95038
"Centris_nigerrima_(Spinola,_1851)_performance",0.979313323,0.917989756
"Lasioglossum_fuscipenne_(Smith,_1853)_performance",0.979311078,0.886443922
"Halictus_langobardicus_Blüthgen,_1944_performance",0.979302387,0.902848228
"Lasioglossum_creberrimum_(Smith,_1853)_performance",0.979277222,0.879157778
"Perdita_thermophila_Timberlake,_1962_performance",0.97925625,0.94084
"Paroxystoglossa_jocasta_(Schrottky,_1910)_performance",0.979223125,0.94968
"Pachyprosopis_angophorae_Cockerell,_1912_performance",0.979215875,0.920626667
"Rhodanthidium_infuscatum_(Erichson,_1835)_performance",0.979187051,0.881468718
"Scrapter_niger_Lepeletier_and_Audinet-Serville,_1828_performance",0.9791725,0.92032
"Megachile_pollinosa_Spinola,_1851_performance",0.979145959,0.914015584
"Andrena_ferox_Smith,_1847_performance",0.979143954,0.91838
"Andrena_verticalis_Pérez,_1895_performance",0.979134941,0.932731621
"Lasioglossum_ctenander_(Michener,_1965)_performance",0.979106667,0.872633333
"Diadasia_bituberculata_(Cresson,_1878)_performance",0.9790795,0.91282
"Nomada_mutans_Cockerell,_1910_performance",0.979073048,0.92458
"Hylaeus_sejunctus_Snelling,_1970_performance",0.979042035,0.93998
"Eufriesea_purpurata_(Mocsáry,_1896)_performance",0.97903125,0.93602
"Anthophora_affinis_Brullé,_1832_performance",0.979007895,0.92522
"Afranthidium_folliculosum_(Buysson,_1897)_performance",0.978995495,0.94828
"Perdita_arenaria_Timberlake,_1954_performance",0.978991,0.91604
"Eulaema_speciosa_(Mocsáry,_1897)_performance",0.978946,0.89654
"Osiris_mourei_Michener,_1954_performance",0.978944808,0.95844
"Centris_flavofasciata_Friese,_1899_performance",0.978937403,0.882481126
"Bombus_brasiliensis_Lepeletier,_1836_performance",0.978935205,0.908005185
"Hylaeus_bacillarius_(Cockerell,_1914)_performance",0.978924895,0.94412
"Geotrigona_acapulconis_(Strand,_1919)_performance",0.97890587,0.881683185
"Capicola_rufiventris_Friese,_1912_performance",0.978896026,0.95046
"Hoplitis_semirubra_(Cockerell,_1898)_performance",0.978887193,0.94556
"Andrena_cryptanthae_Timberlake,_1951_performance",0.97885625,0.942
"Andrena_bradleyi_Viereck,_1907_performance",0.97882381,0.879444762
"Lasioglossum_caloundrense_(Cockerell,_1914)_performance",0.978821667,0.914933333
"Dufourea_alpina_Morawitz,_1865_performance",0.978812632,0.897161053
"Colletes_sulcatus_Vachal,_1909_performance",0.978767918,0.926922114
"Osmia_ligurica_Morawitz,_1868_performance",0.978756,0.90778
"Lasioglossum_californicum_(Provancher,_1896)_performance",0.978747582,0.94876
"Neocorynura_atromarginata_(Cockerell,_1901)_performance",0.978691637,0.92882
"Bombus_caliginosus_(Frison,_1927)_performance",0.978635143,0.901142857
"Hylaeus_alpinus_(Morawitz,_1867)_performance",0.978629328,0.889804348
"Andrena_strohmella_Stoeckhert,_1928_performance",0.978604126,0.861921658
"Nomada_facilis_Schwarz,_1967_performance",0.978601036,0.874093277
"Nomada_luteola_Olivier,_1812_performance",0.978562273,0.912008182
"Macrotera_echinocacti_(Timberlake,_1954)_performance",0.97856212,0.891644058
"Dufourea_bernardina_(Michener,_1937)_performance",0.97853125,0.94398
"Paratrigona_impunctata_(Ducke,_1916)_performance",0.978491158,0.93704
"Nomada_placida_Cresson,_1863_performance",0.978456883,0.886750563
"Lasioglossum_albopilosum_Walker,_1995_performance",0.97844502,0.929944348
"Megachile_basalis_Smith,_1853_performance",0.978429483,0.924134082
"Sphecodes_majalis_Pérez,_1903_performance",0.978387,0.86672
"Hoplitis_deserticola_(Timberlake_and_Michener,_1950)_performance",0.978385,0.93866
"Tetragonula_hockingsi_(Cockerell,_1929)_performance",0.978376382,0.90174
"Hoplitis_pygmaea_(Timberlake_and_Michener,_1950)_performance",0.978367033,0.93638
"Amegilla_thorogoodi_(Rayment,_1939)_performance",0.9783655,0.874700952
"Fidelia_villosa_Brauns,_1902_performance",0.978362598,0.90612
"Thyreus_lugubris_(Smith,_1879)_performance",0.97835375,0.87764
"Partamona_combinata_Pedro_and_Camargo,_2003_performance",0.978351143,0.910906723
"Anthoglossa_nigrocincta_(Cockerell,_1914)_performance",0.978344,0.9287
"Perdita_interrupta_Cresson,_1878_performance",0.9782951,0.901612593
"Chilicola_herbsti_(Friese,_1906)_performance",0.978281619,0.877015238
"Perdita_euphorbiae_Timberlake,_1954_performance",0.978278022,0.889718242
"Protandrena_passiflorae_(Robertson,_1902)_performance",0.978264,0.92594
"Andrena_spreta_Pérez,_1895_performance",0.978252105,0.93224
"Hylaeus_douglasi_Michener,_1965_performance",0.978228022,0.94706
"Perdita_eximia_Timberlake,_1964_performance",0.978227899,0.91276
"Partamona_musarum_(Cockerell,_1917)_performance",0.978202685,0.92846
"Perdita_punctulata_Timberlake,_1958_performance",0.978182346,0.92746359
"Lasioglossum_eurycephalum_Walker,_1995_performance",0.978162398,0.872207719
"Svastrides_zebra_(Friese,_1908)_performance",0.978120654,0.91804
"Euglossa_augaspis_Dressler,_1982_performance",0.978086679,0.926073469
"Calliopsis_anthidius_Fowler,_1899_performance",0.978073953,0.91142444
"Nomada_fabriciana_(Linné,_1767)_performance",0.978033041,0.876942162
"Augochloropsis_viridana_(Smith,_1861)_performance",0.977958566,0.886127059
"Alloscirtetica_rufitarsis_(Bertoni,_1918)_performance",0.977937243,0.877945882
"Lasioglossum_monstrificum_(Morawitz,_1891)_performance",0.977928687,0.905176768
"Lasioglossum_bluethgeni_Ebmer,_1971_performance",0.97792019,0.878494286
"Xylocopa_parvula_Rayment,_1935_performance",0.977912083,0.90222
"Leioproctus_versicolor_(Smith,_1853)_performance",0.977891595,0.90098114
"Megachile_gravita_Mitchell,_1934_performance",0.977805064,0.93496
"Lasioglossum_mirandum_(Cockerell,_1914)_performance",0.977803,0.94414
"Bombus_eximius_Smith,_1852_performance",0.977765,0.918788571
"Tetragona_goettei_(Friese,_1900)_performance",0.977758,0.92134
"Braunsapis_fuscinervis_(Cameron,_1905)_performance",0.977753791,0.918455294
"Amegilla_albiceps_(Rayment,_1951)_performance",0.977746374,0.889159341
"Paratrigona_prosopiformis_(Gribodo,_1893)_performance",0.977732987,0.93008
"Anthidium_montanum_Morawitz,_1865_performance",0.9776836,0.899646667
"Xylocopa_calens_Lepeletier,_1841_performance",0.977676199,0.88256
"Nomada_melathoracica_Imhoff,_1834_performance",0.977661,0.86122
"Andrena_erigeniae_Robertson,_1891_performance",0.977644349,0.860906707
"Melipona_eburnea_Friese,_1900_performance",0.977623095,0.94188
"Dufourea_spilura_(Cockerell,_1925)_performance",0.97761859,0.95174
"Lasioglossum_platyparium_(Robertson,_1895)_performance",0.97758549,0.862265581
"Euglossa_allosticta_Moure,_1969_performance",0.977584805,0.9312
"Ceroliopoeum_laetum_(Vachal,_1909)_performance",0.977573708,0.9347
"Eucera_nigrifacies_Lepeletier,_1841_performance",0.977569368,0.911821053
"Xylocopa_nigrocincta_Smith,_1854_performance",0.977519913,0.895099654
"Nomada_luteoloides_Robertson,_1895_performance",0.977503424,0.871594542
"Andrena_scotica_Perkins,_1917_performance",0.977481715,0.881548203
"Andrena_varians_(Kirby,_1802)_performance",0.977451364,0.866663636
"Andrena_nigricula_LaBerge_and_Bouseman,_1977_performance",0.977434231,0.95796
"Andrena_edwardsi_Viereck,_1916_performance",0.9774325,0.915886667
"Hylaeus_pfankuchi_(Alfken,_1919)_performance",0.977417143,0.894897143
"Nomada_sheppardana_(Kirby,_1802)_performance",0.977410826,0.880987437
"Andrena_cinerea_Brullé,_1832_performance",0.977405,0.91036
"Leioproctus_alleynae_(Rayment,_1935)_performance",0.9773875,0.91154
"Trachusa_timberlakei_(Schwarz,_1928)_performance",0.977376643,0.93716
"Andrena_nuptialis_Pérez,_1902_performance",0.977314083,0.91794
"Anthophora_rhodothorax_Michener,_1936_performance",0.977292333,0.93466
"Frieseomelitta_paupera_(Provancher,_1888)_performance",0.97729,0.911457143
"Anthidium_collectum_Huard,_1896_performance",0.977286091,0.891942078
"Lasioglossum_sexstrigatum_(Schenck,_1869)_performance",0.977284631,0.875866018
